participant,slide,order,grade,probCC,probHCC,diag,gt,name,type,mode,accuracy,errortype,errormodel
P8Test2_02022019,slide6.9,0,2,0.8873648643,0.1126351506,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide6.9,0,2,0.8873648643,0.1126351506,0,0,GI Specialist 1,1,0,1,0,0
P9Test2_02032019,slide2.4,0,2,0.8873822093,0.1126177981,1,1,Trainee 2,3,1,1,0,1
P9Test2_02032019,slide2.4,0,2,0.8873822093,0.1126177981,1,1,Trainee 2,3,0,1,0,1
P9Test2_02032019,slide4.4,0,2,0.8905770183,0.1094229519,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide4.4,0,2,0.8905770183,0.1094229519,0,0,Trainee 2,3,0,1,0,0
P8Test2_02022019,slide2.10,0,1,0.8913075328,0.1086924747,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.10,0,1,0.8913075328,0.1086924747,0,0,GI Specialist 1,1,0,1,0,0
P6Test2_02262019,slide2.5,0,2,0.8924261332,0.1075738445,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide2.5,0,2,0.8924261332,0.1075738445,0,0,None-GI Specialist 4,2,0,1,0,0
P9Test1_02242019,slide7.8,1,2,0.8952665925,0.1047334149,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide7.8,1,2,0.8952665925,0.1047334149,0,0,Trainee 2,3,0,1,0,0
P3Test1_02212019,slide7.6,1,2,0.8953610659,0.1046389341,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide7.6,1,2,0.8953610659,0.1046389341,0,0,None-GI Specialist 3,4,0,1,0,0
P4Test2_11312019,slide8.1,0,2,0.8968046308,0.1031953469,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide8.1,0,2,0.8968046308,0.1031953469,0,0,GI Specialist 3,1,0,1,0,0
P10Test1_02152019,slide3.8,1,2,0.8971263766,0.1028736532,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide3.8,1,2,0.8971263766,0.1028736532,1,0,None-GI Specialist 1,2,0,0,2,0
P8Test2_02022019,slide4.4,0,2,0.9021090865,0.09789093584,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide4.4,0,2,0.9021090865,0.09789093584,0,0,GI Specialist 1,1,0,1,0,0
P8Test1_02282019,slide1.7,1,2,0.9023961425,0.09760387242,1,1,GI Specialist 1,1,1,1,0,1
P8Test1_02282019,slide1.7,1,2,0.9023961425,0.09760387242,1,1,GI Specialist 1,1,0,1,0,1
P11Test1_02072019,slide1.1,1,1,0.9028783441,0.09712166339,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide1.1,1,1,0.9028783441,0.09712166339,0,0,None-GI Specialist 5,4,0,1,0,0
P10Test2_02032019,slide8.2,0,2,0.9029003382,0.09709967673,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide8.2,0,2,0.9029003382,0.09709967673,0,0,None-GI Specialist 1,2,0,1,0,0
P5Test1_02012019,slide3.3,1,2,0.9031546116,0.09684541076,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide3.3,1,2,0.9031546116,0.09684541076,0,0,Trainee 1,3,0,1,0,0
P8Test1_02282019,slide3.2,1,2,0.9033320546,0.09666796029,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.2,1,2,0.9033320546,0.09666796029,0,0,GI Specialist 1,1,0,1,0,0
P3Test2_11312019,slide2.3,0,2,0.9039563537,0.09604366124,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide2.3,0,2,0.9039563537,0.09604366124,0,0,None-GI Specialist 3,4,0,1,0,0
P10Test1_02152019,slide1.1,1,1,0.9068822861,0.09311772883,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide1.1,1,1,0.9068822861,0.09311772883,0,0,None-GI Specialist 1,2,0,1,0,0
P9Test1_02242019,slide3.8,1,2,0.9070009589,0.09299904853,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide3.8,1,2,0.9070009589,0.09299904853,0,0,Trainee 2,3,0,1,0,0
P1Test1_11302019,slide3.6,1,2,0.9084740877,0.09152592719,1,1,None-GI Specialist 2,2,0,1,0,1
P1Test1_11302019,slide3.6,1,2,0.9084740877,0.09152592719,0,1,None-GI Specialist 2,2,1,0,1,1
P5Test1_02012019,slide1.1,1,1,0.9098212123,0.09017877281,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide1.1,1,1,0.9098212123,0.09017877281,1,0,Trainee 1,3,0,0,2,0
P10Test1_02152019,slide7.3,1,1,0.9102165103,0.0897834599,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide7.3,1,1,0.9102165103,0.0897834599,0,0,None-GI Specialist 1,2,0,1,0,0
P10Test1_02152019,slide3.3,1,2,0.910394907,0.08960508555,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide3.3,1,2,0.910394907,0.08960508555,0,0,None-GI Specialist 1,2,0,1,0,0
P5Test1_02012019,slide3.2,1,2,0.9110269547,0.0889730528,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide3.2,1,2,0.9110269547,0.0889730528,0,0,Trainee 1,3,0,1,0,0
P10Test2_02032019,slide2.2,0,2,0.9114258289,0.08857416362,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.2,0,2,0.9114258289,0.08857416362,0,0,None-GI Specialist 1,2,0,1,0,0
P8Test2_02022019,slide2.5,0,2,0.9123116136,0.08768836409,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.5,0,2,0.9123116136,0.08768836409,0,0,GI Specialist 1,1,0,1,0,0
P9Test1_02242019,slide3.3,1,2,0.9124364853,0.08756353706,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide3.3,1,2,0.9124364853,0.08756353706,0,0,Trainee 2,3,0,1,0,0
P5Test1_02012019,slide1.10,1,2,0.9131379724,0.08686201274,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide1.10,1,2,0.9131379724,0.08686201274,0,0,Trainee 1,3,0,1,0,0
P9Test1_02242019,slide7.3,1,1,0.9155766964,0.08442331105,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide7.3,1,1,0.9155766964,0.08442331105,0,0,Trainee 2,3,0,1,0,0
P11Test1_02072019,slide3.8,1,2,0.9179784656,0.08202153444,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide3.8,1,2,0.9179784656,0.08202153444,0,0,None-GI Specialist 5,4,0,1,0,0
P6Test1_02012019,slide7.1,1,3,0.9185758829,0.08142413944,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide7.1,1,3,0.9185758829,0.08142413944,1,0,None-GI Specialist 4,2,0,0,2,0
P5Test2_02212019,slide8.8,0,2,0.9187530875,0.08124688268,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide8.8,0,2,0.9187530875,0.08124688268,0,0,Trainee 1,3,0,1,0,0
P10Test2_02032019,slide4.6,0,2,0.9221143126,0.0778856948,1,1,None-GI Specialist 1,2,1,1,0,1
P10Test2_02032019,slide4.6,0,2,0.9221143126,0.0778856948,1,1,None-GI Specialist 1,2,0,1,0,1
P7Test1_02022019,slide5.1,1,1,0.9227530956,0.07724688947,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide5.1,1,1,0.9227530956,0.07724688947,0,0,GI Specialist 2,1,0,1,0,0
P11Test1_02072019,slide5.7,1,2,0.9228801727,0.07711981982,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide5.7,1,2,0.9228801727,0.07711981982,0,0,None-GI Specialist 5,4,0,1,0,0
P5Test1_02012019,slide1.6,1,3,0.9271349311,0.07286506146,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide1.6,1,3,0.9271349311,0.07286506146,0,0,Trainee 1,3,0,1,0,0
P3Test2_11312019,slide2.10,0,1,0.9275370836,0.07246292382,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide2.10,0,1,0.9275370836,0.07246292382,0,0,None-GI Specialist 3,4,0,1,0,0
P7Test2_02252019,slide8.1,0,2,0.9290943146,0.07090570778,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide8.1,0,2,0.9290943146,0.07090570778,0,0,GI Specialist 2,1,0,1,0,0
P2Test1_11302019,slide3.2,1,2,0.9320327044,0.06796728075,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.2,1,2,0.9320327044,0.06796728075,0,0,Trainee 3,3,0,1,0,0
P11Test1_02072019,slide3.3,1,2,0.9325829744,0.06741700321,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide3.3,1,2,0.9325829744,0.06741700321,0,0,None-GI Specialist 5,4,0,1,0,0
P1Test2_03082019,slide4.3,0,2,0.9338279963,0.06617201865,1,1,None-GI Specialist 2,2,1,1,0,1
P1Test2_03082019,slide4.3,0,2,0.9338279963,0.06617201865,1,1,None-GI Specialist 2,2,0,1,0,1
P2Test1_11302019,slide1.10,1,2,0.9344956279,0.06550438702,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide1.10,1,2,0.9344956279,0.06550438702,1,0,Trainee 3,3,0,0,2,0
P8Test2_02022019,slide4.10,0,2,0.935502708,0.06449731439,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide4.10,0,2,0.935502708,0.06449731439,0,0,GI Specialist 1,1,0,1,0,0
P9Test2_02032019,slide2.5,0,2,0.937554419,0.06244555488,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide2.5,0,2,0.937554419,0.06244555488,0,0,Trainee 2,3,0,1,0,0
P1Test2_03082019,slide6.4,0,2,0.9383036494,0.06169634312,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide6.4,0,2,0.9383036494,0.06169634312,0,0,None-GI Specialist 2,2,0,1,0,0
P11Test2_02202019,slide2.6,0,2,0.9385324121,0.06146756932,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide2.6,0,2,0.9385324121,0.06146756932,0,0,None-GI Specialist 5,4,0,1,0,0
P3Test2_11312019,slide4.4,0,2,0.9390355945,0.06096443534,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide4.4,0,2,0.9390355945,0.06096443534,0,0,None-GI Specialist 3,4,0,1,0,0
P6Test1_02012019,slide3.2,1,2,0.9407482147,0.0592518039,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide3.2,1,2,0.9407482147,0.0592518039,0,0,None-GI Specialist 4,2,0,1,0,0
P5Test1_02012019,slide5.7,1,2,0.9409782887,0.05902171507,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide5.7,1,2,0.9409782887,0.05902171507,0,0,Trainee 1,3,0,1,0,0
P9Test2_02032019,slide2.6,0,2,0.9420251846,0.05797480792,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide2.6,0,2,0.9420251846,0.05797480792,0,0,Trainee 2,3,0,1,0,0
P1Test2_03082019,slide8.7,0,3,0.9420636892,0.05793629959,1,0,None-GI Specialist 2,2,1,0,2,0
P1Test2_03082019,slide8.7,0,3,0.9420636892,0.05793629959,1,0,None-GI Specialist 2,2,0,0,2,0
P1Test1_11302019,slide3.2,1,2,0.9421099424,0.05789005011,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide3.2,1,2,0.9421099424,0.05789005011,0,0,None-GI Specialist 2,2,0,1,0,0
P3Test2_11312019,slide2.2,0,2,0.9429818392,0.05701817572,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide2.2,0,2,0.9429818392,0.05701817572,0,0,None-GI Specialist 3,4,0,1,0,0
P1Test1_11302019,slide1.10,1,2,0.9429899454,0.05701008439,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide1.10,1,2,0.9429899454,0.05701008439,0,0,None-GI Specialist 2,2,0,1,0,0
P3Test1_02212019,slide7.3,1,1,0.9449781179,0.05502187088,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide7.3,1,1,0.9449781179,0.05502187088,0,0,None-GI Specialist 3,4,0,1,0,0
P3Test2_11312019,slide8.2,0,2,0.9472168088,0.05278318748,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide8.2,0,2,0.9472168088,0.05278318748,0,0,None-GI Specialist 3,4,0,1,0,0
P11Test2_02202019,slide2.10,0,1,0.9497277141,0.05027227104,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide2.10,0,1,0.9497277141,0.05027227104,0,0,None-GI Specialist 5,4,0,1,0,0
P6Test2_02262019,slide2.2,0,2,0.9523205161,0.04767945781,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide2.2,0,2,0.9523205161,0.04767945781,0,0,None-GI Specialist 4,2,0,1,0,0
P7Test2_02252019,slide8.2,0,2,0.9523285627,0.04767143726,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide8.2,0,2,0.9523285627,0.04767143726,0,0,GI Specialist 2,1,0,1,0,0
P9Test2_02032019,slide2.3,0,2,0.9529384375,0.04706157744,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide2.3,0,2,0.9529384375,0.04706157744,0,0,Trainee 2,3,0,1,0,0
P10Test2_02032019,slide4.3,0,2,0.9537241459,0.04627587274,1,1,None-GI Specialist 1,2,1,1,0,1
P10Test2_02032019,slide4.3,0,2,0.9537241459,0.04627587274,1,1,None-GI Specialist 1,2,0,1,0,1
P11Test2_02202019,slide8.1,0,2,0.9539884329,0.04601154104,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide8.1,0,2,0.9539884329,0.04601154104,0,0,None-GI Specialist 5,4,0,1,0,0
P4Test1_02242019,slide1.2,1,1,0.9550825953,0.04491740465,1,1,GI Specialist 3,1,1,1,0,1
P4Test1_02242019,slide1.2,1,1,0.9550825953,0.04491740465,1,1,GI Specialist 3,1,0,1,0,1
P9Test2_02032019,slide8.8,0,2,0.9554151297,0.04458490014,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.8,0,2,0.9554151297,0.04458490014,0,0,Trainee 2,3,0,1,0,0
P3Test1_02212019,slide1.1,1,1,0.9566105008,0.04338950291,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide1.1,1,1,0.9566105008,0.04338950291,1,0,None-GI Specialist 3,4,0,0,2,0
P7Test2_02252019,slide6.9,0,2,0.9568256736,0.04317430034,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide6.9,0,2,0.9568256736,0.04317430034,0,0,GI Specialist 2,1,0,1,0,0
P5Test1_02012019,slide1.7,1,2,0.959036231,0.04096376151,1,1,Trainee 1,3,0,1,0,1
P5Test1_02012019,slide1.7,1,2,0.959036231,0.04096376151,0,1,Trainee 1,3,1,0,1,1
P1Test2_03082019,slide4.9,0,2,0.9598479867,0.04015201703,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide4.9,0,2,0.9598479867,0.04015201703,0,0,None-GI Specialist 2,2,0,1,0,0
P1Test1_11302019,slide1.7,1,2,0.961016655,0.03898335621,1,1,None-GI Specialist 2,2,1,1,0,1
P1Test1_11302019,slide1.7,1,2,0.961016655,0.03898335621,1,1,None-GI Specialist 2,2,0,1,0,1
P11Test1_02072019,slide3.2,1,2,0.9611337185,0.03886629269,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide3.2,1,2,0.9611337185,0.03886629269,0,0,None-GI Specialist 5,4,0,1,0,0
P6Test1_02012019,slide1.2,1,1,0.9613698125,0.03863020614,1,1,None-GI Specialist 4,2,0,1,0,1
P6Test1_02012019,slide1.2,1,1,0.9613698125,0.03863020614,0,1,None-GI Specialist 4,2,1,0,1,1
P10Test2_02032019,slide2.4,0,2,0.9615272284,0.03847277164,1,1,None-GI Specialist 1,2,1,1,0,1
P10Test2_02032019,slide2.4,0,2,0.9615272284,0.03847277164,1,1,None-GI Specialist 1,2,0,1,0,1
P1Test2_03082019,slide2.6,0,2,0.9622486234,0.03775138408,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide2.6,0,2,0.9622486234,0.03775138408,0,0,None-GI Specialist 2,2,0,1,0,0
P10Test2_02032019,slide6.9,0,2,0.9622654915,0.03773450106,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide6.9,0,2,0.9622654915,0.03773450106,0,0,None-GI Specialist 1,2,0,1,0,0
P11Test2_02202019,slide6.5,0,2,0.96234411,0.03765587509,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide6.5,0,2,0.96234411,0.03765587509,0,0,None-GI Specialist 5,4,0,1,0,0
P8Test1_02282019,slide7.3,1,1,0.9627712369,0.03722878173,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide7.3,1,1,0.9627712369,0.03722878173,0,0,GI Specialist 1,1,0,1,0,0
P10Test1_02152019,slide3.7,1,3,0.9629222155,0.03707775846,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide3.7,1,3,0.9629222155,0.03707775846,1,0,None-GI Specialist 1,2,0,0,2,0
P11Test2_02202019,slide6.4,0,2,0.9647808671,0.03521914035,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide6.4,0,2,0.9647808671,0.03521914035,0,0,None-GI Specialist 5,4,0,1,0,0
P2Test2_02182019,slide4.9,0,2,0.9651268125,0.03487316519,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide4.9,0,2,0.9651268125,0.03487316519,0,0,Trainee 3,3,0,1,0,0
P10Test2_02032019,slide2.10,0,1,0.9655714631,0.03442855924,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.10,0,1,0.9655714631,0.03442855924,0,0,None-GI Specialist 1,2,0,1,0,0
P10Test1_02152019,slide5.1,1,1,0.965757072,0.03424292803,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide5.1,1,1,0.965757072,0.03424292803,0,0,None-GI Specialist 1,2,0,1,0,0
P9Test1_02242019,slide3.9,1,2,0.9658412933,0.03415868059,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide3.9,1,2,0.9658412933,0.03415868059,0,0,Trainee 2,3,0,1,0,0
P4Test1_02242019,slide7.3,1,1,0.9670449495,0.03295506909,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide7.3,1,1,0.9670449495,0.03295506909,0,0,GI Specialist 3,1,0,1,0,0
P11Test1_02072019,slide1.6,1,3,0.9685531259,0.03144685179,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide1.6,1,3,0.9685531259,0.03144685179,0,0,None-GI Specialist 5,4,0,1,0,0
P1Test2_03082019,slide6.7,0,2,0.9695968628,0.03040312976,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide6.7,0,2,0.9695968628,0.03040312976,0,0,None-GI Specialist 2,2,0,1,0,0
P1Test1_11302019,slide3.9,1,2,0.9701290727,0.0298709441,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide3.9,1,2,0.9701290727,0.0298709441,1,0,None-GI Specialist 2,2,0,0,2,0
P9Test2_02032019,slide8.1,0,2,0.9703192115,0.02968079224,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.1,0,2,0.9703192115,0.02968079224,0,0,Trainee 2,3,0,1,0,0
P9Test1_02242019,slide5.2,1,2,0.9707695246,0.02923046425,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide5.2,1,2,0.9707695246,0.02923046425,0,0,Trainee 2,3,0,1,0,0
P2Test2_02182019,slide8.3,0,3,0.9710073471,0.02899266966,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide8.3,0,3,0.9710073471,0.02899266966,0,0,Trainee 3,3,0,1,0,0
P2Test1_11302019,slide7.7,1,3,0.9711630344,0.02883697487,0,1,Trainee 3,3,1,0,1,1
P2Test1_11302019,slide7.7,1,3,0.9711630344,0.02883697487,0,1,Trainee 3,3,0,0,1,1
P7Test1_02022019,slide1.7,1,2,0.9711880088,0.02881198749,1,1,GI Specialist 2,1,1,1,0,1
P7Test1_02022019,slide1.7,1,2,0.9711880088,0.02881198749,1,1,GI Specialist 2,1,0,1,0,1
P6Test2_02262019,slide6.9,0,2,0.9712232947,0.02877671272,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide6.9,0,2,0.9712232947,0.02877671272,0,0,None-GI Specialist 4,2,0,1,0,0
P8Test2_02022019,slide8.7,0,3,0.971557498,0.0284425281,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide8.7,0,3,0.971557498,0.0284425281,0,0,GI Specialist 1,1,0,1,0,0
P9Test1_02242019,slide3.10,1,2,0.9718560576,0.02814391628,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide3.10,1,2,0.9718560576,0.02814391628,0,0,Trainee 2,3,0,1,0,0
P3Test2_11312019,slide2.6,0,2,0.9719275236,0.02807249874,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide2.6,0,2,0.9719275236,0.02807249874,0,0,None-GI Specialist 3,4,0,1,0,0
P4Test2_11312019,slide2.7,0,2,0.9729791284,0.02702088095,1,1,GI Specialist 3,1,1,1,0,1
P4Test2_11312019,slide2.7,0,2,0.9729791284,0.02702088095,1,1,GI Specialist 3,1,0,1,0,1
P9Test1_02242019,slide7.6,1,2,0.9735531211,0.02644689754,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide7.6,1,2,0.9735531211,0.02644689754,0,0,Trainee 2,3,0,1,0,0
P11Test2_02202019,slide6.7,0,2,0.9738756418,0.02612436004,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide6.7,0,2,0.9738756418,0.02612436004,0,0,None-GI Specialist 5,4,0,1,0,0
P9Test2_02032019,slide4.8,0,2,0.9740474224,0.02595259994,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide4.8,0,2,0.9740474224,0.02595259994,0,0,Trainee 2,3,0,1,0,0
P7Test1_02022019,slide5.7,1,2,0.974149704,0.02585030906,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide5.7,1,2,0.974149704,0.02585030906,0,0,GI Specialist 2,1,0,1,0,0
P8Test2_02022019,slide4.9,0,2,0.9744877815,0.02551222965,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide4.9,0,2,0.9744877815,0.02551222965,0,0,GI Specialist 1,1,0,1,0,0
P2Test2_02182019,slide4.4,0,2,0.9751675129,0.02483250573,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide4.4,0,2,0.9751675129,0.02483250573,0,0,Trainee 3,3,0,1,0,0
P10Test1_02152019,slide5.10,1,2,0.9752313495,0.0247686673,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide5.10,1,2,0.9752313495,0.0247686673,0,0,None-GI Specialist 1,2,0,1,0,0
P11Test2_02202019,slide4.4,0,2,0.9754985571,0.02450145967,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide4.4,0,2,0.9754985571,0.02450145967,0,0,None-GI Specialist 5,4,0,1,0,0
P10Test1_02152019,slide3.10,1,2,0.975597918,0.02440209128,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide3.10,1,2,0.975597918,0.02440209128,1,0,None-GI Specialist 1,2,0,0,2,0
P8Test1_02282019,slide1.6,1,3,0.9757937789,0.024206236,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide1.6,1,3,0.9757937789,0.024206236,0,0,GI Specialist 1,1,0,1,0,0
P5Test1_02012019,slide5.1,1,1,0.9761936069,0.02380636707,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide5.1,1,1,0.9761936069,0.02380636707,0,0,Trainee 1,3,0,1,0,0
P8Test1_02282019,slide5.1,1,1,0.9762291908,0.02377083153,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide5.1,1,1,0.9762291908,0.02377083153,0,0,GI Specialist 1,1,0,1,0,0
P11Test1_02072019,slide7.1,1,3,0.9764201045,0.02357989736,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide7.1,1,3,0.9764201045,0.02357989736,0,0,None-GI Specialist 5,4,0,1,0,0
P7Test1_02022019,slide7.8,1,2,0.9774498343,0.02255013771,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.8,1,2,0.9774498343,0.02255013771,0,0,GI Specialist 2,1,0,1,0,0
P4Test1_02242019,slide1.10,1,2,0.9774674177,0.02253256179,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide1.10,1,2,0.9774674177,0.02253256179,0,0,GI Specialist 3,1,0,1,0,0
P9Test1_02242019,slide3.7,1,3,0.9775799513,0.02242006734,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide3.7,1,3,0.9775799513,0.02242006734,0,0,Trainee 2,3,0,1,0,0
P2Test1_11302019,slide1.7,1,2,0.9776017666,0.02239820547,0,1,Trainee 3,3,1,0,1,1
P2Test1_11302019,slide1.7,1,2,0.9776017666,0.02239820547,0,1,Trainee 3,3,0,0,1,1
P3Test2_11312019,slide8.1,0,2,0.9779653549,0.02203466743,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide8.1,0,2,0.9779653549,0.02203466743,0,0,None-GI Specialist 3,4,0,1,0,0
P5Test2_02212019,slide8.2,0,2,0.9781860113,0.02181400172,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide8.2,0,2,0.9781860113,0.02181400172,0,0,Trainee 1,3,0,1,0,0
P5Test2_02212019,slide8.1,0,2,0.9793766141,0.02062339708,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide8.1,0,2,0.9793766141,0.02062339708,0,0,Trainee 1,3,0,1,0,0
P8Test2_02022019,slide4.8,0,2,0.9794393182,0.02056067251,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide4.8,0,2,0.9794393182,0.02056067251,0,0,GI Specialist 1,1,0,1,0,0
P6Test2_02262019,slide8.2,0,2,0.9794878364,0.02051218785,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide8.2,0,2,0.9794878364,0.02051218785,0,0,None-GI Specialist 4,2,0,1,0,0
P1Test1_11302019,slide5.7,1,2,0.9800096154,0.01999040134,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide5.7,1,2,0.9800096154,0.01999040134,0,0,None-GI Specialist 2,2,0,1,0,0
P2Test1_11302019,slide7.1,1,3,0.9802104235,0.01978959143,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide7.1,1,3,0.9802104235,0.01978959143,1,0,Trainee 3,3,0,0,2,0
P6Test1_02012019,slide5.7,1,2,0.9803162217,0.01968380809,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide5.7,1,2,0.9803162217,0.01968380809,0,0,None-GI Specialist 4,2,0,1,0,0
P3Test1_02212019,slide5.10,1,2,0.9803697467,0.01963027567,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide5.10,1,2,0.9803697467,0.01963027567,0,0,None-GI Specialist 3,4,0,1,0,0
P3Test2_11312019,slide6.7,0,2,0.9804674387,0.01953258552,0,0,None-GI Specialist 3,4,1,1,0,0
